gene_id       	 n_called	 pct_UM               	 pct_gbM             	 pct_teM
CUFF_NC.2369  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.7195  	      533	  96.43527204502814   	  3.377110694183865  	   0.18761726078799248
CUFF_NC.2586  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.1218  	      531	  56.685499058380415  	  3.2015065913371    	  40.11299435028249
CUFF_NC.3590  	      532	  96.80451127819549   	  3.195488721804511  	   0.0
CUFF_NC.169   	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.134   	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.10612 	      533	  77.4859287054409    	  3.189493433395872  	  19.324577861163228
CUFF_NC.8798  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.6465  	      533	  95.49718574108817   	  3.189493433395872  	   1.3133208255159476
CUFF_NC.4694  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.2113  	      533	  96.62288930581614   	  3.189493433395872  	   0.18761726078799248
CUFF_NC.4281  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.4549  	      533	  96.62288930581614   	  3.189493433395872  	   0.18761726078799248
CUFF_NC.2903  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.4570  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.7559  	      533	  96.62288930581614   	  3.189493433395872  	   0.18761726078799248
CUFF_NC.10467 	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.7887  	      533	  96.06003752345215   	  3.189493433395872  	   0.7504690431519699
CUFF_NC.11337 	      533	  95.49718574108817   	  3.189493433395872  	   1.3133208255159476
CUFF_NC.4398  	      533	  69.7936210131332    	  3.189493433395872  	  27.01688555347092
CUFF_NC.143   	      533	  88.18011257035647   	  3.189493433395872  	   8.630393996247655
CUFF_NC.7148  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.4007  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.7142  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.2572  	      533	  93.05816135084429   	  3.189493433395872  	   3.75234521575985
CUFF_NC.1858  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.1923  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.3838  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.9104  	      533	  70.73170731707317   	  3.189493433395872  	  26.07879924953096
CUFF_NC.3973  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.1430  	      533	  96.06003752345215   	  3.189493433395872  	   0.7504690431519699
CUFF_NC.5682  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.7133  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.6882  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.2660  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.690   	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.1717  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.6364  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.11129 	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.5311  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.1229  	      533	  96.62288930581614   	  3.189493433395872  	   0.18761726078799248
CUFF_NC.8150  	      533	  96.24765478424015   	  3.189493433395872  	   0.5628517823639775
CUFF_NC.2722  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.4901  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.4226  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.8539  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
CUFF_NC.5222  	      533	  41.83864915572232   	  3.189493433395872  	  54.971857410881796
CUFF_NC.2319  	      533	  96.81050656660413   	  3.189493433395872  	   0.0
